"COU","Pays","PER","Périodes","IND","Indicateur","GEN","Genre","AGE","Groupe d'âge","VAL","Valeur","Value","Flag Codes","Flags"
"MLT","Malte","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27,,
"MLT","Malte","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.1,,
"SGP","Singapour","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.1,,
"SGP","Singapour","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",21.6,,
"SVN","Slovénie","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.4,,
"SVN","Slovénie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.8,,
"SVN","Slovénie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.7,,
"CAN","Canada","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.3,,
"CAN","Canada","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.3,,
"CZE","République tchèque","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",34.3,,
"DNK","Danemark","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.4,,
"DNK","Danemark","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.7,,
"FIN","Finlande","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.7,,
"FIN","Finlande","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.7,,
"ISL","Islande","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.4,,
"ISL","Islande","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.2,,
"ISL","Islande","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.1,,
"ISL","Islande","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.9,,
"KOR","Corée","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.8,,
"KOR","Corée","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.7,,
"LUX","Luxembourg","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.9,,
"NLD","Pays-Bas","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.6,,
"NLD","Pays-Bas","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.4,,
"NLD","Pays-Bas","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.1,,
"NLD","Pays-Bas","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.8,,
"NOR","Norvège","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.4,,
"NOR","Norvège","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24,,
"PRT","Portugal","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.9,,
"SVK","République slovaque","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",42.7,,
"SVK","République slovaque","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41.6,,
"SVK","République slovaque","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",38.9,,
"ESP","Espagne","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.7,,
"ESP","Espagne","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.5,,
"SWE","Suède","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.6,,
"SWE","Suède","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.1,,
"TUR","Turquie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.3,,
"TUR","Turquie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",36.3,,
"GBR","Royaume-Uni","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.4,,
"GBR","Royaume-Uni","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.1,,
"CHL","Chili","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.6,,
"CHL","Chili","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.9,,
"CHL","Chili","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29,,
"ISR","Israël","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.3,,
"ISR","Israël","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.4,,
"LVA","Lettonie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",47.1,,
"LVA","Lettonie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",43.8,,
"LTU","Lituanie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",42.3,,
"LTU","Lituanie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",39,,
"MLT","Malte","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.7,,
"MLT","Malte","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.2,,
"SGP","Singapour","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",20.3,,
"SGP","Singapour","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23,,
"SVN","Slovénie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.3,,
"SVN","Slovénie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28,,
"CAN","Canada","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.1,,
"CAN","Canada","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.6,,
"CZE","République tchèque","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",34.6,,
"DNK","Danemark","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.1,,
"DNK","Danemark","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.8,"E; B","Valeur estimée; Rupture"
"FIN","Finlande","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26,,
"FIN","Finlande","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.1,,
"GRC","Grèce","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.8,,
"ISL","Islande","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26,,
"ISL","Islande","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.9,,
"ISL","Islande","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.5,,
"ISL","Islande","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",36.5,,
"KOR","Corée","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.1,,
"KOR","Corée","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",21.7,,
"NZL","Nouvelle-Zélande","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.4,,
"NZL","Nouvelle-Zélande","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",34,,
"NZL","Nouvelle-Zélande","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.6,,
"NZL","Nouvelle-Zélande","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.6,,
"NOR","Norvège","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.9,,
"NOR","Norvège","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.8,,
"PRT","Portugal","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.8,,
"PRT","Portugal","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.4,,
"PRT","Portugal","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.8,,
"PRT","Portugal","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23,"E","Valeur estimée"
"SVK","République slovaque","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",40.7,,
"SVK","République slovaque","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",40.4,,
"SVK","République slovaque","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37,,
"SVK","République slovaque","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",42.8,,
"ESP","Espagne","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.7,,
"ESP","Espagne","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.2,,
"SWE","Suède","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.6,,
"SWE","Suède","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.8,,
"TUR","Turquie","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.3,"B","Rupture"
"TUR","Turquie","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",34.1,,
"GBR","Royaume-Uni","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41.5,,
"GBR","Royaume-Uni","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41.7,,
"GBR","Royaume-Uni","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.5,,
"CHL","Chili","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.7,,
"CHL","Chili","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.7,,
"COL","Colombie","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",21.9,,
"COL","Colombie","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22,,
"COL","Colombie","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.9,,
"COL","Colombie","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22,,
"COL","Colombie","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24,,
"COL","Colombie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.1,,
"COL","Colombie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.5,,
"COL","Colombie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.3,,
"COL","Colombie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.4,,
"EST","Estonie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41.7,,
"EST","Estonie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",38.3,,
"EST","Estonie","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.9,,
"EST","Estonie","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",38.4,,
"ISR","Israël","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.9,,
"ISR","Israël","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.9,,
