"COU","Pays","PER","Périodes","IND","Indicateur","GEN","Genre","AGE","Groupe d'âge","VAL","Valeur","Value","Flag Codes","Flags"
"POL","Pologne","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8,,
"PRT","Portugal","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.8,,
"ESP","Espagne","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8,,
"ESP","Espagne","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.1,,
"SWE","Suède","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.9,,
"SWE","Suède","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.7,,
"TUR","Turquie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.4,,
"GBR","Royaume-Uni","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9,,
"GBR","Royaume-Uni","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.6,,
"USA","États-Unis","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.3,,
"USA","États-Unis","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.3,,
"CHL","Chili","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",15.9,,
"CHL","Chili","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",15.7,,
"EST","Estonie","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.4,,
"EST","Estonie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.9,,
"ISR","Israël","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.3,,
"ISR","Israël","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.9,,
"LVA","Lettonie","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",18.3,,
"LVA","Lettonie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",17.7,,
"LTU","Lituanie","TIME12","2012","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",15.7,,
"LTU","Lituanie","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",16.7,,
"LTU","Lituanie","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14.8,,
"LTU","Lituanie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",16.7,,
"MLT","Malte","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.1,,
"MLT","Malte","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.8,,
"SGP","Singapour","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.3,,
"SGP","Singapour","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14.9,,
"SVN","Slovénie","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.9,,
"SVN","Slovénie","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.9,,
"SVN","Slovénie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.8,,
"CAN","Canada","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.6,,
"CAN","Canada","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.9,,
"CZE","République tchèque","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",10.1,,
"DNK","Danemark","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"DNK","Danemark","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.2,,
"FIN","Finlande","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.7,,
"FIN","Finlande","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9,,
"FRA","France","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.1,,
"FRA","France","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.8,,
"FRA","France","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.6,,
"FRA","France","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.3,,
"FRA","France","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.2,,
"ISL","Islande","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.5,,
"ISL","Islande","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.8,,
"ISL","Islande","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.9,,
"ISL","Islande","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7,,
"KOR","Corée","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.1,,
"KOR","Corée","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.1,,
"LUX","Luxembourg","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",10.8,,
"NLD","Pays-Bas","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.1,,
"NLD","Pays-Bas","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",4.8,,
"NLD","Pays-Bas","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",4.6,,
"NLD","Pays-Bas","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",4,,
"NOR","Norvège","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"NOR","Norvège","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7,,
"POL","Pologne","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.7,,
"POL","Pologne","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.7,,
"PRT","Portugal","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.3,,
"SVK","République slovaque","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14,,
"SVK","République slovaque","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14.4,,
"SVK","République slovaque","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.1,,
"ESP","Espagne","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.7,,
"ESP","Espagne","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.2,,
"SWE","Suède","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.2,,
"SWE","Suède","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"TUR","Turquie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.9,,
"TUR","Turquie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8,,
"GBR","Royaume-Uni","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9,,
"GBR","Royaume-Uni","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.6,,
"CHL","Chili","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.4,,
"CHL","Chili","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13,,
"CHL","Chili","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.6,,
"EST","Estonie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.3,,
"EST","Estonie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.3,,
"ISR","Israël","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.3,,
"ISR","Israël","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"LVA","Lettonie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",16.7,,
"LVA","Lettonie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",16.4,,
"LTU","Lituanie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14.1,,
"LTU","Lituanie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.6,,
"MLT","Malte","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",10,,
"MLT","Malte","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",10.5,,
"SGP","Singapour","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.5,,
"SGP","Singapour","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14.4,,
"SVN","Slovénie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.2,,
"SVN","Slovénie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7,,
"CAN","Canada","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.7,,
"CAN","Canada","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.4,,
"CZE","République tchèque","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",10.2,,
"DNK","Danemark","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.7,,
"DNK","Danemark","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.8,"E; B","Valeur estimée; Rupture"
"FIN","Finlande","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.3,,
"FIN","Finlande","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.8,,
"ISL","Islande","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.4,,
"ISL","Islande","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.3,,
"ISL","Islande","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.5,,
"ISL","Islande","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.5,,
"KOR","Corée","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11.2,,
"KOR","Corée","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11,,
"NZL","Nouvelle-Zélande","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.4,,
"NZL","Nouvelle-Zélande","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.5,,
"NZL","Nouvelle-Zélande","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"NZL","Nouvelle-Zélande","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.7,,
"NOR","Norvège","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.4,,
"NOR","Norvège","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.4,,
